tracking_id,shipping_date,source_country,source_city,destination_country,destination_city,distance,package_size,service_type,perishable,hazardous,committed_delivery_time,delivered_in_time,weight,delivery_time,shipping_price,delivery_penalty,hops
DIG4559609531648,1459900800000000,Turkey,Gürgentepe,Turkey,Dinar,1449,XL,Ground,false,false,4320,false,252.47,7650,140.0391,10.656,1
DIG455124544240556,1540857600000000,Germany,Sindelfingen,Germany,Ratingen,408,XL,Ground,false,false,4320,false,413.34,7162,219.5372,9.0944,1
DIG455167249515824,1541808000000000,Germany,Unterschleißheim,Germany,Neu-Ulm,901,M,Ground,false,false,4320,false,46.57,6859,36.5959,8.1248,1
DIG455118563874572,1288656000000000,Germany,Seevetal,Germany,Preetz,1269,L,Ground,false,false,4320,false,195.35,9037,111.3171,15.0944,1
DIG455299158651464,1496448000000000,Germany,Hamminkeln,Germany,Lübbecke,933,XL,Ground,false,false,4320,false,296.04,10242,161.3597,18.950400000000002,1
DIG45596825668076,1269388800000000,China,Shiyan,China,Pengcheng,1038,E,Ground,false,false,4320,false,0.19,7039,13.5292,8.700800000000001,1
DIG45555019686944,1307232000000000,China,Xiangyang,China,Tailai,480,E,Ground,false,false,4320,false,0.83,8205,13.347,12.432,1
DIG45543210503432,1496275200000000,China,Puyang,China,Nianzishan,1399,L,Ground,false,false,4320,false,146.68,6045,87.0991,5.5200000000000005,1
DIG455469203816444,1363651200000000,China,Mingyue,China,Lingyuan,1270,M,Ground,false,false,4320,false,71.28,6802,49.283,7.9424,1
DIG455164474259732,1549584000000000,China,Yangliuqing,China,Chengyang,159,S,Ground,false,false,4320,false,17.04,8151,21.1631,12.2592,1
DIG45517774754528,1346198400000000,India,Āsansol,India,Simdega,1333,E,Ground,false,false,4320,false,0.57,6773,13.9847,7.8496000000000006,1
DIG4558897573796,1485820800000000,India,Phek,India,Pāli,1002,XXL,Ground,false,false,4320,false,622.88,7936,324.8418,11.571200000000001,1
DIG455199634701116,1327104000000000,India,Silapathar,India,Bhawāniganj,1870,M,Ground,false,false,4320,false,99.26,7627,63.813,10.5824,1
DIG455106458191904,1269648000000000,India,Ālangulam,India,Sirumugai,1761,E,Ground,false,false,4320,false,0.37,7153,14.2699,9.0656,1
DIG4551589259468,1362182400000000,India,Ālangulam,India,Bilgi,112,E,Ground,false,false,4320,false,0.54,8167,12.8708,12.310400000000001,1
DIG455453405389736,1267660800000000,India,Rishra,India,Brahmapur,2464,L,Ground,false,false,4320,false,131.23,6178,80.3326,5.9456000000000007,2
DIG455531019392,1467763200000000,India,Islāmpur,India,Gorakhpur,3115,XXL,Ground,false,false,4320,false,988.15,6129,509.3785,5.7888,2
DIG455134204554932,1395273600000000,India,Khārupatia,India,Sawāi Mādhopur,2865,M,Ground,false,false,4320,false,61.2,6004,45.6785,5.3888000000000007,2
DIG455135926969112,1549929600000000,India,Sri Dūngargarh,India,Chālisgaon,2798,S,Ground,false,false,4320,false,18.41,9009,24.2232,15.004800000000001,2
DIG45543237694184,1412985600000000,India,Bānswāra,India,Shrīgonda,2823,E,Ground,false,false,4320,false,0.69,7733,15.3857,10.9216,2
DIG455431355889116,1343347200000000,India,Tanuku,India,Naksalbāri,1844,S,Ground,false,false,4320,false,23.96,7106,26.1396,8.9152,1
DIG455120518209872,1423353600000000,India,Sāhibganj,India,Bhasāwar,2867,M,Ground,false,false,4320,false,61.67,5128,45.9153,2.5856000000000003,2
DIG45518413537268,1362700800000000,India,Airoli,India,Unnāo,1102,E,Ground,false,false,4320,false,0.49,8153,13.7368,12.265600000000001,1
DIG455185616069072,1391558400000000,India,Talipparamba,India,Bānapur,2111,E,Ground,false,false,4320,false,0.77,6745,14.7849,7.7600000000000007,2
DIG45514408699376,1463097600000000,India,Dugda,India,Rura,1277,M,Ground,false,false,4320,false,71.33,6186,49.3143,5.9712000000000005,1
DIG455209241033852,1354320000000000,India,Bhiwāni,India,Jālaun,309,M,Ground,false,false,4320,false,72.45,7862,49.0031,11.3344,1
DIG45515404160804,1363651200000000,India,Kārsiyāng,India,Konārka,829,M,Ground,false,false,4320,false,55.67,6084,41.0811,5.6448,1
DIG455128432318160,1338336000000000,India,Dhing,India,Bīlāspur,2792,L,Ground,false,false,4320,false,161.99,5704,96.0078,4.4288,2
DIG45515997758912,1414800000000000,India,Soygaon,India,Bhadohi,1023,S,Ground,false,false,4320,false,11.31,5438,19.0757,3.5776000000000003,1
DIG45596154496352,1404604800000000,India,Bārāsat,India,Khūtār,2416,M,Ground,false,false,4320,false,56.09,6815,42.7194,7.984,2
DIG45537455260880,1336608000000000,India,Sītāpur,India,Mundra,1958,XL,Ground,false,false,4320,false,355.74,9482,192.1322,16.5184,1
DIG455158806987260,1291420800000000,India,Katangi,India,Nipāni,833,E,Ground,false,false,4320,false,0.24,5323,13.3697,3.2096,1
DIG455172654277580,1544745600000000,India,Bhawanipur,India,Shertallai,3203,S,Ground,false,false,4320,false,22.15,5746,26.4577,4.5632,2
DIG455147095370564,1303776000000000,India,Visakhapatnam,India,Kāramadai,226,XL,Ground,false,false,4320,false,265.39,7070,145.3984,8.8,1
DIG455193632342612,1516233600000000,India,Mhāsvād,India,Udhampur,2567,S,Ground,false,false,4320,false,18.54,4986,24.0803,2.1312,2
DIG45540738944048,1524614400000000,India,Mālegaon,India,Seoni Mālwa,2442,E,Ground,false,false,4320,false,0.85,8154,15.1228,12.2688,2
DIG45543619764236,1397865600000000,India,Puruliya,India,Rāyadrug,43,E,Ground,false,false,4320,false,0.58,5371,12.8287,3.3632,1
DIG455146381213460,1430956800000000,Australia,Wantirna South,Australia,Bankstown,1497,M,Ground,false,false,4320,false,67.51,6122,47.6023,5.7664,1
DIG455452298166320,1292544000000000,Indonesia,Purwakarta,Indonesia,Sampit,735,M,Ground,false,false,4320,false,66.66,10032,46.4915,18.2784,1
DIG45513012974084,1524614400000000,United States,Westlake,United States,Plainfield,2325,XL,Ground,false,false,4320,false,449.36,10242,239.2725,18.950400000000002,2
DIG455131542260420,1544227200000000,United States,Hollister,United States,Fitchburg,2061,M,Ground,false,false,4320,false,69.32,6166,49.0149,5.9072000000000005,2
DIG45515597694980,1413417600000000,United States,Harrisburg,United States,Fort Smith,1940,E,Ground,false,false,4320,false,0.21,7033,14.351,8.6816,1
DIG455219852424752,1376697600000000,United States,Collierville,United States,Carson,683,L,Ground,false,false,4320,false,132.25,7934,79.2397,11.5648,1
DIG455130701746292,1498608000000000,United States,Silver Spring,United States,Twentynine Palms,2468,L,Ground,false,false,4320,false,177.14,10217,103.2912,18.8704,2
DIG4555730450984,1509148800000000,United States,Clayton,United States,Augusta,1320,M,Ground,false,false,4320,false,55.71,6924,41.543,8.3328,1
DIG45588882769580,1432080000000000,United States,Bolingbrook,United States,Cudahy,2444,L,Ground,false,false,4320,false,112.36,6503,70.8796,6.9856000000000007,2
DIG455113447214828,1550620800000000,United States,Marshalltown,United States,Torrance,2514,M,Ground,false,false,4320,false,79.87,7850,54.6976,11.296000000000001,2
DIG455456934589400,1317168000000000,United States,Opa-locka,United States,Billerica,1341,S,Ground,false,false,4320,false,2.43,8387,14.9219,13.0144,1
DIG455133759906164,1376352000000000,United States,Snellville,United States,Mahwah,897,S,Ground,false,false,4320,false,17.18,6199,21.8973,6.0128,1
DIG455167013396132,1434758400000000,United States,Long Beach,United States,Siloam Springs,2730,XXL,Ground,false,false,4320,false,875.73,8140,452.822,12.224,2
DIG455351913708644,1371254400000000,United States,Lewiston Orchards,United States,Novi,1884,M,Ground,false,false,4320,false,92.65,10311,60.5206,19.171200000000002,1
DIG455174070995732,1399680000000000,United States,South Bend,United States,Hempstead,2672,M,Ground,false,false,4320,false,74.36,7909,52.0848,11.4848,2
DIG455119270434260,1337731200000000,United States,Bellflower,United States,Rochester Hills,523,S,Ground,false,false,4320,false,17.8,9132,21.8707,15.3984,1
DIG45540986659796,1524182400000000,United States,Redmond,United States,Palm Coast,2805,E,Ground,false,false,4320,false,0.84,6419,15.4445,6.7168,2
DIG455349544514444,1528934400000000,United States,Birmingham,United States,Des Moines,1872,M,Ground,false,false,4320,false,35.16,5413,31.7648,3.4976000000000003,1
DIG455141742191264,1542758400000000,United States,Bloomington,United States,Rockville Centre,1117,M,Ground,false,false,4320,false,86.41,5446,56.7103,3.6032,1
DIG455164881121352,1280188800000000,United States,West Bend,United States,Wayne,2145,L,Ground,false,false,4320,false,136.37,8235,82.6155,12.528,2
DIG45555101059268,1540598400000000,United States,Auburn,United States,Miamisburg,1472,S,Ground,false,false,4320,false,24.49,5919,26.0698,5.1168000000000005,1
DIG455184196551872,1481932800000000,United States,Methuen,United States,Lincoln Park,1745,XXL,Ground,false,false,4320,false,787.66,8967,407.9005,14.8704,1
DIG455293455991028,1328918400000000,United States,Williamsport,United States,Ballwin,1500,M,Ground,false,false,4320,false,50.67,5121,39.185,2.5632,1
DIG4551741007856,1445990400000000,United States,Hemet,United States,Canton,1763,L,Ground,false,false,4320,false,152.15,7258,90.1617,9.4016,1
DIG455186765278208,1296000000000000,United States,Westfield,United States,Berkeley,2406,L,Ground,false,false,4320,false,224.17,6093,126.7504,5.6736,2
DIG455181473278100,1454544000000000,United States,Kenmore,United States,Richmond,1594,S,Ground,false,false,4320,false,24.51,6547,26.1896,7.1264,1
DIG4557552831164,1466812800000000,United States,Lino Lakes,United States,Smithfield,2300,M,Ground,false,false,4320,false,54.11,7086,41.625,8.8512,2
DIG455343465981848,1408665600000000,United States,Parma,United States,Kaukauna,1177,XL,Ground,false,false,4320,false,418.55,9219,222.8343,15.6768,1
DIG45584672801456,1292198400000000,United States,Rohnert Park,United States,Arlington,167,E,Ground,false,false,4320,false,0.94,7080,13.1203,8.832,1
DIG45551441104076,1526515200000000,United States,Cerritos,United States,Bristol,1617,S,Ground,false,false,4320,false,17.89,10193,22.9003,18.7936,1
DIG45591788181404,1539129600000000,United States,Cocoa,United States,Knoxville,1590,S,Ground,false,false,4320,false,5.01,7344,16.436,9.6768,1
DIG455174048603348,1415836800000000,United States,Rancho Mirage,United States,Lancaster,459,E,Ground,false,false,4320,false,0.37,7538,13.0981,10.297600000000001,1
DIG455138322354404,1476057600000000,Japan,Isehara,Japan,Sayama,248,M,Ground,false,false,4320,false,71.39,9307,48.4182,15.958400000000001,1
DIG455134533243140,1332460800000000,United States,Maple Shade,United States,Sacramento,1233,S,Ground,false,false,4320,false,4.73,7044,15.9747,8.716800000000001,1
DIG45589063907972,1381017600000000,United States,Birmingham,United States,Lealman,2853,M,Ground,false,false,4320,false,89.05,8610,59.5927,13.728000000000002,2
DIG45581405712644,1549756800000000,United States,Bostonia,United States,Mooresville,923,L,Ground,false,false,4320,false,212.97,9806,119.8157,17.5552,1
DIG4559933421488,1413590400000000,United States,Corona,United States,North Ridgeville,854,L,Ground,false,false,4320,false,142.34,5501,84.4386,3.7792000000000003,1
DIG4552116080288,1511136000000000,United States,Glendora,United States,Susanville,396,M,Ground,false,false,4320,false,95.57,7347,60.6414,9.6864,1
DIG45523477614896,1377820800000000,United States,West Whittier-Los Nietos,United States,West Hollywood,525,S,Ground,false,false,4320,false,17.8,7674,21.8725,10.732800000000001,1
DIG455116514171708,1433980800000000,United States,South Euclid,United States,Amarillo,2400,M,Ground,false,false,4320,false,51.0,10208,40.16,18.8416,2
DIG45546270862556,1356566400000000,United States,Johnson City,United States,Pekin,2412,M,Ground,false,false,4320,false,66.42,6458,47.8808,6.8416000000000006,2
DIG455138168006900,1287792000000000,United States,Maumelle,United States,Sidney,2961,M,Ground,false,false,4320,false,92.84,6409,61.5849,6.6848,2
DIG45555955568636,1508198400000000,United States,Orchards,United States,Rubidoux,288,C,Ground,false,false,4320,false,4950.71,6903,2488.1142,8.2656000000000009,1
DIG45531937537544,1352592000000000,United States,Desert Hot Springs,United States,Natick,2155,L,Ground,false,false,4320,false,108.41,8681,68.6445,13.955200000000001,2
DIG45519308432900,1303084800000000,United States,Lodi,United States,Beavercreek,2071,E,Ground,false,false,4320,false,0.94,7367,14.8339,9.7504,2
DIG455296727878208,1296086400000000,United States,Calhoun,United States,Gardner,1678,S,Ground,false,false,4320,false,20.08,5072,24.0502,2.4064,1
DIG455295925351160,1266364800000000,United States,Gallup,United States,Owatonna,579,E,Ground,false,false,4320,false,0.22,7998,13.1311,11.7696,1
DIG455174377691420,1440892800000000,United States,Baldwin Park,United States,Mansfield,1798,XL,Ground,false,false,4320,false,338.61,7284,183.4232,9.4848,1
DIG455486162648480,1483315200000000,United States,Ontario,United States,Kaysville,1067,E,Ground,false,false,4320,false,0.24,10220,13.5803,18.880000000000003,1
DIG45587831127260,1552262400000000,United States,Bayonne,United States,Cicero,2969,M,Ground,false,false,4320,false,88.07,8915,59.2071,14.704,2
DIG45587797338752,1541635200000000,United States,Cedar City,United States,Winchester,2205,XL,Ground,false,false,4320,false,402.22,6666,215.5945,7.5072,2
DIG455474298483668,1438992000000000,United States,Milton,United States,Merrick,2122,L,Ground,false,false,4320,false,114.59,6786,71.7048,7.8912,2
DIG45567721966700,1352505600000000,United States,Bloomfield,United States,Clearfield,61,M,Ground,false,false,4320,false,42.87,10026,33.9899,18.2592,1
DIG455184355097948,1484870400000000,United States,East Massapequa,United States,Euless,2651,M,Ground,false,false,4320,false,50.66,10287,40.2159,19.0944,2
DIG455460223070936,1540944000000000,United States,Wyoming,United States,Shreveport,1969,E,Ground,false,false,4320,false,0.54,8077,14.5421,12.022400000000001,1
DIG45570509618576,1480896000000000,United States,Columbus,United States,Monterey,1316,S,Ground,false,false,4320,false,19.71,6963,23.5394,8.4576000000000011,1
DIG455180613170636,1327017600000000,United States,Agoura,United States,Camas,2326,E,Ground,false,false,4320,false,0.76,5067,14.9734,2.3904,2
DIG455195826596312,1364860800000000,United States,Mount Pleasant,United States,Brownsburg,2851,XL,Ground,false,false,4320,false,385.3,9660,207.7159,17.088,2
DIG45585844602908,1420848000000000,United States,Opa-locka,United States,Riverton,518,L,Ground,false,false,4320,false,235.91,5831,130.9212,4.8352,1
DIG455207700357860,1360627200000000,United States,Ponca City,United States,Ceres,2606,S,Ground,false,false,4320,false,5.75,7049,17.7204,8.732800000000001,2
DIG45523939457816,1270598400000000,United States,Hayesville,United States,Corsicana,2848,S,Ground,false,false,4320,false,13.84,7304,21.9832,9.5488,2
DIG45587372683184,1524441600000000,United States,Rolling Meadows,United States,Troy,14,XL,Ground,false,false,4320,false,448.94,9475,236.9826,16.496000000000002,1
DIG455121941525780,1396742400000000,United States,West Saint Paul,United States,Hoffman Estates,2680,E,Ground,false,false,4320,false,0.62,6424,15.222,6.7328,2
DIG455107851118148,1512604800000000,United States,West Islip,United States,Hempstead,615,E,Ground,false,false,4320,false,0.77,5131,13.4385,2.5952,1
DIG455114319518144,1459555200000000,United States,Boulder,United States,Elkridge,1647,M,Ground,false,false,4320,false,91.07,9197,59.5173,15.6064,1
DIG455324052984512,1383436800000000,United States,Pinecrest,United States,Fort Bragg,1123,S,Ground,false,false,4320,false,18.19,7881,22.6057,11.3952,1
DIG455133545579060,1293062400000000,United States,Parkland,United States,Sherman Oaks,2679,S,Ground,false,false,4320,false,10.53,5596,20.1761,4.0832000000000006,2
DIG455105301985148,1520467200000000,United States,Las Vegas,United States,Selden,2307,M,Ground,false,false,4320,false,83.79,7476,56.4713,10.0992,2
DIG4553250694388,1315872000000000,United States,Smyrna,United States,North Providence,1154,XXL,Ground,false,false,4320,false,866.92,7894,446.9986,11.4368,1
DIG455316288225428,1411603200000000,United States,Middletown,United States,Lynnwood,341,S,Ground,false,false,4320,false,5.24,5086,15.4269,2.4512,1
DIG455217456639596,1338508800000000,United States,Hayward,United States,Phenix City,1832,E,Ground,false,false,4320,false,0.88,9057,14.5888,15.1584,1
DIG4556134513556,1377129600000000,United States,Camas,United States,Lake Magdalene,1565,M,Ground,false,false,4320,false,75.99,5462,51.9035,3.6544000000000003,1
DIG455351743966376,1400284800000000,United States,South Lake Tahoe,United States,South San Francisco,941,M,Ground,false,false,4320,false,97.92,5264,62.3069,3.0208,1
DIG455150110545056,1494806400000000,United States,Grand Island,United States,Salem,2026,E,Ground,false,false,4320,false,0.78,8356,14.7134,12.9152,2
DIG455279008304912,1370217600000000,United States,El Reno,United States,Corcoran,1023,M,Ground,false,false,4320,false,57.8,10002,42.3207,18.1824,1
